year,destination_city,destination_district,destination_village,origin_province,origin_city,total_migrants
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Kota Pekalongan,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Kota Salatiga,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Kota Semarang,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Kota Surakarta,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Kota Tegal,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Magelang,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Pati,5
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Pekalongan,7
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Pemalang,23
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Purbalingga,10
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Purworejo,9
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Sragen,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Sukoharjo,5
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Tegal,9
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Temanggung,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Wonogiri,12
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Tengah,Wonosobo,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Kota Pematangsiantar,2
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Langkat,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Nias,3
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Nias Selatan,9
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Padang Lawas,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Padang Lawas Utara,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Simalungun,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Tapanuli Tengah,5
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Kebon Jeruk,Sumatera Utara,Tapanuli Utara,3
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Aceh,Aceh Besar,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Aceh,Kota Banda Aceh,4
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Aceh,Pidie,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Kota Tangerang,25
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Kota Tangerang Selatan,25
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Lebak,12
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Pandeglang,3
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Serang,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Banten,Tangerang,13
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Bengkulu,Bengkulu Utara,4
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Bengkulu,Kaur,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Bengkulu,Kota Bengkulu,4
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Bengkulu,Rejang Lebong,6
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Daerah Istimewa Yogyakarta,Gunungkidul,9
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Daerah Istimewa Yogyakarta,Sleman,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Gorontalo,Kota Gorontalo,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jambi,Muaro Jambi,1
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Bandung,6
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Bandung Barat,2
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Bekasi,9
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Bogor,21
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Ciamis,6
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Cianjur,3
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Cirebon,5
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Garut,5
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Indramayu,6
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Kota Bandung,3
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Kota Bekasi,15
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Kota Bogor,5
2025,Kota Adm. Jakarta Barat,Kebon Jeruk,Sukabumi Utara,Jawa Barat,Kota Cimahi,3
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Mojokerto,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Nganjuk,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Ngawi,6
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Pasuruan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Sampang,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Sumenep,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Jawa Timur,Trenggalek,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Barat,Bengkayang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Barat,Kota Pontianak,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Barat,Kota Singkawang,7
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Indramayu,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Karawang,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Bandung,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Bekasi,12
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Bogor,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Cimahi,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Cirebon,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Depok,20
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Sukabumi,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kota Tasikmalaya,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Kuningan,9
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Majalengka,6
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Pangandaran,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Purwakarta,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Sukabumi,9
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Sumedang,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Barat,Tasikmalaya,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Banjarnegara,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Banyumas,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Brebes,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Cilacap,4
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Grobogan,11
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Karanganyar,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Kebumen,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Kendal,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Klaten,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Kota Semarang,5
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Kota Tegal,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Pekalongan,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Pemalang,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Purbalingga,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Rembang,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Sukoharjo,6
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Tegal,14
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Tengah,Wonogiri,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Bangkalan,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Bojonegoro,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Bondowoso,2
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Jombang,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Kota Blitar,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Kota Malang,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Kota Surabaya,8
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Lamongan,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Sidoarjo,1
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Jawa Timur,Tuban,3
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Kalimantan Barat,Kota Pontianak,3
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Banten,Kota Tangerang,9
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Banten,Kota Tangerang Selatan,14
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Banten,Tangerang,3
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Bengkulu,Bengkulu Utara,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Bengkulu,Kota Bengkulu,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Daerah Istimewa Yogyakarta,Gunungkidul,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Daerah Istimewa Yogyakarta,Sleman,4
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jambi,Kerinci,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jambi,Kota Jambi,8
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Bekasi,12
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Bogor,15
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Ciamis,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Cianjur,5
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Garut,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Indramayu,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Karawang,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kota Bandung,10
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kota Bekasi,21
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kota Bogor,5
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kota Depok,22
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kota Tasikmalaya,5
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Kuningan,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Majalengka,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Pangandaran,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Subang,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Sukabumi,15
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Sumedang,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Barat,Tasikmalaya,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Banjarnegara,4
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Banyumas,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Batang,8
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Brebes,10
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Kebumen,8
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Klaten,4
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Kota Semarang,5
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Kudus,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Magelang,6
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Pati,4
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Pekalongan,4
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Pemalang,11
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Purbalingga,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Semarang,3
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Sukoharjo,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Tegal,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Tengah,Wonogiri,1
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Timur,Bangkalan,2
2025,Kota Adm. Jakarta Selatan,Pasar Minggu,Pasar Minggu,Jawa Timur,Banyuwangi,4
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Cilacap,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Karanganyar,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Kebumen,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Kota Tegal,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Magelang,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Pemalang,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Sragen,2
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Tegal,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Temanggung,3
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Tengah,Wonogiri,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Bangkalan,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Gresik,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Jombang,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Kediri,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Kota Malang,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Kota Surabaya,2
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Lamongan,2
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Malang,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Ponorogo,2
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Jawa Timur,Sumenep,4
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kalimantan Selatan,Banjar,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kalimantan Selatan,Kota Banjarbaru,4
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kalimantan Selatan,Kota Banjarmasin,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Kalimantan Tengah,Kota Palangkaraya,5
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Lampung,Kota Bandar Lampung,1
2025,Kota Adm. Jakarta Selatan,Kebayoran Baru,Kramat Pela,Lampung,Lampung Timur,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Selatan,Lahat,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Selatan,Ogan Komering Ilir,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Selatan,Ogan Komering Ulu,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Asahan,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Batu Bara,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Deli Serdang,3
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Karo,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Kota Gunungsitoli,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Kota Medan,4
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Kota Padang Sidempuan,1
2025,Kota Adm. Jakarta Selatan,Tebet,Bukit Duri,Sumatera Utara,Simalungun,1
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Aceh,Bireuen,1
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Aceh,Kota Banda Aceh,1
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Bali,Gianyar,2
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Kota Serang,1
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Kota Tangerang,9
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Kota Tangerang Selatan,4
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Lebak,5
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Pandeglang,6
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Serang,1
2025,Kota Adm. Jakarta Selatan,Tebet,Manggarai Selatan,Banten,Tangerang,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Barat,Sambas,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Barat,Sekadau,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Selatan,Tanah Bumbu,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Tengah,Kotawaringin Timur,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Timur,Kota Samarinda,5
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kalimantan Utara,Bulungan,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kep. Bangka Belitung,Bangka,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kep. Bangka Belitung,Bangka Barat,3
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kep. Bangka Belitung,Bangka Tengah,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kep. Bangka Belitung,Kota Pangkal Pinang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kepulauan Riau,Karimun,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Kepulauan Riau,Kota Batam,8
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Kota Bandar Lampung,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Kota Metro,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Lampung Barat,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Lampung Selatan,13
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Lampung Tengah,5
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Lampung Timur,7
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Lampung Utara,9
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Pesawaran,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Pringsewu,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Tanggamus,8
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Tulang Bawang,3
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Tulang Bawang Barat,3
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Lampung,Way Kanan,8
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Maluku,Maluku Tenggara,3
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Nusa Tenggara Barat,Bima,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Nusa Tenggara Timur,Kupang,4
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Nusa Tenggara Timur,Manggarai Timur,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Nusa Tenggara Timur,Timor Tengah Utara,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Papua Selatan,Boven Digoel,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Papua Tengah,Nabire,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Bengkalis,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Indragiri Hulu,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Kampar,12
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Kota Pekanbaru,7
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Kuantan Singingi,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Rokan Hilir,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Riau,Siak,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sulawesi Selatan,Pinrang,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sulawesi Tengah,Tojo Una Una,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sulawesi Tenggara,Buton Utara,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sulawesi Utara,Minahasa Utara,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Agam,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Kota Bukittinggi,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Kota Padang,6
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Kota Solok,1
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Lima Puluh Kota,2
2025,Kota Adm. Jakarta Barat,Kalideres,Tegal Alur,Sumatera Barat,Padang Pariaman,4
2025,Kota Adm. Jakarta Selatan,Mampang Prapatan,Tegal Parang,Kalimantan Barat,Kubu Raya,1
